h_booking_id,predicted_selling_amount
5483866332759396784,45.056553
5486728478109690961,198.8167
5489018806329370499,260.71954
5489233328298800405,156.52867
5490841004227537383,122.687614
5495550378487097209,310.97357
5503747947121658036,676.1727
5509221856577162759,131.83318
5510629234087979273,57.88786
5512166493003022806,435.5163
5512297939957739143,169.11972
5519642026493308971,151.8733
5520846990940620256,613.643
5521966783624607087,82.4301
5525324810592105080,58.866974
5546424075029774316,240.26395
5555464605022746875,195.53374
5558977242685744571,59.609356
5562637936002032350,64.789795
5566225884175953849,297.78986
5575180148383322692,322.75485
5578186451068915433,99.78522
5584302946983267662,59.609356
5584999723806809222,131.38197
5588887072277982230,52.499096
5595549178634254076,154.7831
5600657392881571703,396.71338
5601738320583246660,423.98398
5606047873052681244,59.04672
5607015098134257957,203.91476
5609742955922138227,329.5423
5611942943560541131,2028.0575
5625599077190713011,206.4226
5627186320321405165,245.06508
5627425481148199490,33.55721
5630527122093943277,82.841324
5637834292556153546,113.03994
5646963347825684446,31.176144
5659166466030382721,204.00975
5672331779011349485,32.352287
5675405990453992663,418.51822
5681443234530207531,157.69357
5683206989316185557,285.04272
5684651075930720369,93.47608
5685547029715111909,133.671
5686051814262072047,168.07399
5686989789796325824,45.48567
5707458096628564710,281.87198
5712226176689990015,252.12688
5713290395812604520,291.13138
5715739908800284068,286.69412
5716141789868064684,188.57338
5719646964667722475,61.09405
5723556710614410475,32.66677
5725741847172859920,182.19421
5727480675642904201,233.86076
5735944110737008569,36.77397
5737826467964133796,54.11811
5740022088219396467,88.9528
5741320413659488693,97.573235
5749662943420339254,64.18423
5750622909260466583,573.2636
5754561400948676157,232.67392
5762997104054436171,515.04156
5763708251260190868,128.0122
5764218299355867947,188.01917
5764680703709221794,112.96168
5766636914387520769,231.4655
5767152785924826407,225.63211
5767566448414913621,35.988075
5768434413988653225,144.51256
5777245699375938072,218.07176
5780704181286707932,141.47621
5781352710704064294,389.14914
5785633415309085364,769.80304
5796897309322988821,308.97742
5799266541987673293,414.8047
5799692726398613428,98.55406
5813121363055035918,430.06192
5814072889026315043,191.84749
5817723844928234923,46.609596
5822535121998695272,47.396545
5824664098520074544,45.910103
5824763599698007809,100.25971
5825680445757688179,115.64641
5831471924120669514,159.38924
5833020265504261274,350.19925
5833427504344930811,288.57202
5834937940358717455,348.20288
5836534510724235653,332.53378
5863836237616316620,72.975044
5869088495975942754,288.57202
5878319760029490465,39.050533
5886742505100680843,179.58537
5902642932904952351,254.41286
5912819754487071236,154.25092
5915317264275758290,310.22525
5915551236261828492,51.795494
5918013583485854728,278.88382
5932313078043479201,17.734879
5935220835533873011,41.819557
5935327539224373054,310.65836
5948905963885193395,244.5669
5954071610239532492,131.91635
5959453168130367778,263.13458
5963492408373035469,391.67856
5971100246032602997,55.04569
5974123706900400762,416.82486
5977744216998833983,368.61102
5979659297672667393,140.28654
5985231646181733941,69.7346
5986814048797798025,61.845547
5987976162401366571,56.352207
5988222872365537243,154.99434
5993176943812872421,174.08614
5994973874799675806,626.84393
5996843906298702948,532.5673
6002457919680563550,121.55835
6005549816645612322,117.92065
6006735111709650745,342.3215
6016231462746852509,291.60812
6018370626859714643,32.66677
6022801762357686773,339.5001
6024169589588387154,61.09405
6024777852827769554,762.4299
6029560858799024509,442.6952
6040534665721122338,162.53587
6041592012921327806,327.78394
6061836574312367796,174.08614
6090513521473910363,32.382507
6091541483100177514,382.13348
6093272889851608050,168.68864
6096852850615623214,296.3635
6100217756331312924,61.53423
6103503606765737682,32.077244
6110507378547872872,286.4017
6119342362212396965,279.6964
6125370559939699028,258.16272
6132283207204483500,58.69818
6133966825050432435,40.1327
6138443779007071092,240.75012
6138476629571584612,15.205128
6141038809983665947,233.62016
6143155418625980974,518.2703
6146404138576459810,58.547897
6153425897387991608,793.14514
6158918157688547296,127.25808
6162714499442348006,238.2135
6165932618164355209,211.92497
6168899930020929943,147.92757
6173175346913047861,284.98026
6178350187640320801,112.95202
6181947348360306505,39.315998
6185666113416125555,65.048676
6192920735373889561,45.910103
6193568171963035707,46.110435
6208342252216294485,155.33986
6214636192945885422,225.49507
6218407154857336681,277.93478
6219162876608070997,317.71854
6219642371793907029,186.29962
6223393517838815742,61.259445
6224575263959644595,319.2751
6224724561667131987,71.27208
6232861700844937311,140.48949
6235291308192653917,53.794266
6236484704907401836,585.01074
6256882742772467432,37.410854
6257807511275361294,286.69412
6258500878335471750,246.01372
6261204568339580560,61.259445
6285522243829276576,88.77545
6298205064501904426,170.46753
6308084723366409180,272.95523
6312842389580143893,209.4573
6313125165288082469,342.78568
6318395821687437058,41.676147
6321843126597491384,110.73148
6322147847246908416,260.4296
6326912228484332237,114.852234
6327655665919777390,220.2363
6330230860493382209,340.07895
6331948884382427319,565.3089
6332658586337974930,20.749578
6336700767238515207,105.29385
6339587369812650514,41.676147
6342740793733987689,59.270195
6346872948559248952,187.30797
6351502471430446609,294.4921
6354693092296602715,105.63907
6356300107595601606,354.85608
6363486721217826192,327.11227
6385094668830316049,584.24194
6393578856078200467,208.1655
6399486645605440070,69.85386
6404441147173599608,153.52283
6405535391777471110,145.42868
6405582300653448666,31.670322
6406687093481815100,449.7695
6421928116519984050,232.81596
6425501719891575171,257.04767
6427884153110982160,340.33813
6428204263419976412,268.2932
6434119332439264965,52.196735
6435033323751737979,83.116905
6446957882844925333,461.88388
6448237487257196994,231.75594
6448446476914014373,612.8572
6459433161009981196,170.44786
6461629016981987840,114.50818
6463995181029031066,115.85818
6469283809824885678,47.396545
6469319130348765367,455.3905
6470707121978207432,23.095463
6482398786461502205,125.96577
6484757191541417199,417.48422
6491387631482781069,164.80542
6495693318521573930,651.8944
6499938216027363531,159.39095
6500448560132259116,144.6898
6501704623980922639,52.196735
6507323124635381405,607.17285
6510821412460331161,65.820816
6535670822622608476,79.34545
6537269715976080400,86.23865
6537611023014516354,286.72757
6546860562118784675,32.352287
6548089005251022721,59.270195
6549159506582816465,292.6381
6554579982081088572,72.24608
6556979778455158224,52.196735
6559688757843321935,293.11783
6571143548124003541,64.918724
6572233211057042761,285.82593
6575434512005546499,154.17299
6583805625021349570,282.7933
6585645237729469537,276.93484
6597886513103858324,715.21423
6601220253376298921,386.43472
6602614339649685830,193.20694
6605607790456618966,37.410854
6605772872932979179,140.78345
6615697878101542009,193.96904
6617816257864801181,630.9824
6621045587928674345,1294.2356
6623318409282897700,280.69598
6625943547064096138,169.53458
6635109450138580246,94.65969
6635503696096744716,113.4452
6638259353397384469,897.52765
6641280641509945134,20.148884
6643180623667427372,68.09118
6643999983725375808,100.477234
6645328840499518359,342.78568
6653761237085169119,420.32617
6657565615784520895,31.274563
6664943971936123820,78.18564
6675496366364443703,150.63489
6680995322839418298,95.954
6691134310470201324,163.82567
6691144688340972492,55.04569
6692402988351595110,376.39124
6692473004789253821,79.34545
6702184111161623244,560.3943
6705319181526891750,404.59476
6708160042551726506,88.01236
6708489007676027492,632.37354
6711048620715115737,186.29962
6712360965482469742,258.53867
6714853851152194273,51.41643
6717935475117792038,599.82996
6718045382947982040,170.84306
6726999686835157502,32.66677
6734022186921608983,36.77397
6742880385117309783,83.672325
6746964425500559483,269.44385
6759870602810209545,204.76881
6772666700518660179,45.056553
6773973988998547612,95.236916
6777610120070546247,23.686113
6778820284008859464,290.84583
6783365461083873197,464.42914
6786694825717435412,134.50049
6795721198647569357,404.15598
6798249767815881974,254.24039
6801288218138687547,465.36755
6811818334552164049,461.88388
6812625117989178249,95.11437
6813164011035071579,536.02075
6825134633094484266,53.86665
6840638161169227782,62.94627
6846312458893742676,281.9906
6864855905077307427,173.0485
6867354172681148070,68.1623
6873016920722114551,245.55283
6875167487069416099,100.477234
6875176456829601390,159.99365
6886270268728180623,110.98533
6890612151076045084,59.568584
6891094195064400571,296.3635
6898702522398035444,140.78345
6899199964927676973,447.28085
6918125593257131604,40.672806
6930528981834440327,237.27841
6934313671855111863,166.71338
6945555663815995267,282.81125
6963121362380726939,503.36646
6974946928892308937,105.13487
6977366360622416989,559.9509
6978092743851668201,222.98987
6989516222243250449,32.077244
7010789864829920929,120.998024
7019389756308256696,254.57996
7021613274512170106,65.49679
7022902391027034279,726.84863
7026834796804993396,203.20415
7028460843467812801,381.68912
7028807129098098633,97.573235
7028845377167320883,95.46636
7032558405164876120,120.61694
7033173291944615462,186.00484
7033190237050635702,237.27841
7042037677779813328,275.33188
7043700711470122972,27.958319
7047391428194037710,276.93484
7056957437454053995,168.68864
7064395174109158993,578.2881
7067714156265731464,186.50153
7068325021183625463,107.61904
7070100639430716033,159.1535
7075018306255796672,281.77792
7075338260627949689,1002.984
7081966427153062232,25.751835
7085796616859484751,130.65196
7085951803984119028,77.791534
7086304439365552086,159.91632
7097064821933582733,87.38857
7097279573580724948,601.79395
7100225138955817810,327.30994
7105110593846361539,50.22669
7121456255051735279,388.56635
7130764701733437581,209.13277
7144829732958273021,145.97624
7169360827815704343,276.2416
7195330557339366114,401.4385
7204198350275026026,39.199635
7210594262970044898,32.63298
7212974127433704979,198.8167
7214188742862324181,130.7893
7216868201213797284,85.93933
7218290155394253114,131.47037
7227199248947252633,157.16106
7227798230466787598,390.1235
7230192713289577245,71.27208
7236786001989311806,85.67007
7241688008202879757,476.70825
7241967966776119477,40.008953
7251619004379332303,322.16302
7252112307839764817,113.4452
7254585473452578316,296.3635
7261226630037913184,245.9637
7267443430466028318,154.48042
7269862366291266368,295.63287
7277845894031229058,8.135318
7295466705739760491,542.21454
7296751644856956503,185.53677
7300382150142820687,311.2814
7311415986144905394,118.93139
7316587739761032395,264.3799
7318999104894716159,486.40405
7322119749676551523,106.00529
7324452162387223369,235.859
7325399759233064237,340.01334
7334369048141123729,76.73654
7335570454066813918,246.85242
7336936495727177539,168.23499
7344785036354312932,219.25679
7347293573421854677,41.385605
7358583856640850530,51.66351
7360421185172817847,-2.909557
7362271114982802216,208.94345
7371106741794415376,58.69818
7372580288033649225,32.63298
7381710461590472185,78.78444
7386624436687397883,99.18141
7389902591366010822,32.63298
7390133454936250083,381.40387
7390560039033615223,101.852646
7393216047621791804,212.78592
7394504410474988578,40.008953
7403210720173911249,364.55215
7404295776634513023,186.29962
7406207468960550622,81.99397
7406855933314697895,747.385
7407927469131492061,300.19073
7412063900227556572,423.88425
7415574529528610403,1518.7211
7416287250876893659,309.28635
7418922518356982191,51.01794
7433078901689221456,106.37824
7435752673486478146,90.98796
7436835475477466634,89.192055
7438524155200355113,186.03717
7442228590261085669,295.97284
7444326762492447418,45.056553
7448526531855836081,181.05568
7453615317760685666,40.3185
7459543432853297592,147.93687
7464226952762460274,125.7079
7467093620274746046,32.66677
7473315249663036816,184.51967
7474375207516574877,294.4921
7481318970570288489,565.4442
7485231058615929006,394.1596
7500911244866071336,391.66336
7518122728623103451,280.69598
7520035551217930730,100.477234
7522343259437531446,298.4704
7527105477485298427,390.40045
7528086893273670043,137.00864
7534137667145204919,204.06139
7540450193746864194,261.08325
7542933710127181236,32.352287
7545713909795925762,160.66429
7554357397431140285,46.110435
7558656046905787811,404.3009
7563606502675984690,36.10487
7563991882010600005,424.5656
7566038285385603430,159.38924
7582071571171443496,81.99397
7582231215554349587,341.19876
7585339857807209820,45.056553
7589716181576763247,415.40634
7592801582737971679,317.57785
7595294149010354971,431.14175
7600893292140107100,85.54814
7601196517148720650,288.57202
7612153295253309538,122.18959
7612165727391501182,58.69818
7613988779372711633,215.06543
7614922475261948443,60.10871
7617051690960384010,85.93295
7619392447483785914,354.66397
7625103951954112236,449.92227
7642118740563074369,71.534485
7653416267000545039,154.44766
7656438385508039831,599.7447
7658520915108154294,492.5904
7663901411577214503,33.55721
7669882438604567117,319.2751
7676956574370133179,138.42308
7677844474869059339,166.92497
7683557180371870992,264.08762
7684126223589304136,121.22783
7685594131227882915,86.39792
7694498756806342981,116.094124
7698320432357191916,169.11972
7709283624224887561,130.02376
7722799832366556008,31.274563
7738857438238848436,348.0796
7739174799686697116,279.9848
7739566224661892273,133.64406
7740776622996720960,249.57722
7740957449649370191,70.55908
7748109305711095090,195.53374
7749194130817481313,100.25971
7760598330809428282,667.8869
7768503095139181047,14.489859
7770483699306301508,232.81596
7783759188893158181,139.51477
7790213360618642510,64.50338
7799125524890631678,611.4799
7804719863657050879,41.385605
7805189619163366267,176.5918
7812067042667369171,757.74066
7812704205479773486,36.77397
7813041044580070321,14.489859
7813739624221112431,193.20694
7814860402905924190,39.199635
7822510517256046115,41.385605
7826544975219227489,223.47404
7832541036006539606,254.35611
7836613514609232478,191.42543
7839593355454634743,36.77397
7845544829296593277,75.82743
7847112711471691281,8.135318
7850070780078839177,45.056553
7864590047636314070,36.803707
7864959567905972426,506.50992
7875326549198297105,221.64095
7875804447565572656,117.84827
7876501754687137772,32.66677
7877772761522167802,176.73502
7883215435621508374,254.35611
7898091172459195849,279.63928
7901243815731499696,36.77397
7901326923721476612,32.352287
7905892123387188330,272.95523
7915204652343745580,87.01114
7917687742092420943,424.86566
7923891371903715204,64.789795
7924613958461081724,139.22328
7929885239639048330,29.854437
7939672519730582726,472.14166
7941225353170209837,133.41069
7942309226154914898,30.87496
7945200972526480005,201.77414
7947179830787127761,104.72172
7954602860228386876,19.971886
7956247138332981233,316.27173
7961119633751324551,244.39153
7968145811980852572,84.05415
7968899825043540178,32.077244
7970632037873178449,29.781622
7973320469247845640,341.04462
7973393813887739662,23.095463
7978127163167479911,139.39793
7979192832101730603,236.14449
7983913735987084679,40.268333
7994130216822626506,149.46126
8008363778960743713,395.36636
8012923133650822773,74.389145
8022353567471828044,32.077244
8024095473938153709,128.14532
8028858108619325923,92.61089
8030092176738119422,45.910103
8033880659968178289,189.20874
8034706013762894595,15.205128
8047025961771999718,287.00537
8047477011252870316,401.11035
8049535816247055946,258.59506
8050533706436668956,43.54483
8061852078499865413,78.18564
8065974186327162899,48.897736
8071853043981043059,87.040375
8084318996463181239,204.21652
8084523792977888044,97.573235
8091140092495256347,234.46107
8091409854835093190,170.84306
8095538512090439162,245.9112
8099945957471781936,126.005356
8110483512212495020,139.22328
8111314397844714963,45.056553
8116098816423934762,401.57037
8119892937453824870,74.84158
8121312099277837057,82.4301
8132090710475832986,399.32446
8137182150643269954,39.410587
8142019408970950619,85.67007
8142490625002287972,73.24449
8144131398848105776,58.547897
8148657902339889505,206.0961
8158946715186281197,41.385605
8160701878560743821,437.50824
8162435760282223980,32.352287
8171562162645389301,157.11298
8173854445100598497,36.803707
8196264717564122543,265.2251
8222174179766392461,110.44188
8227091978677451807,299.6957
8234245595011072000,32.66677
8240910686065493355,371.50427
8253853609483534797,347.4973
8256288554921324273,263.38934
8257217103814526636,570.4279
8258539041537699423,168.07399
8264220862873222483,125.96577
8265801093253517263,461.33057
8266431886142955532,281.17178
8273021368145138460,36.57622
8273191757867261091,57.293278
8277293523860764232,53.86665
8279512393784343179,127.080414
8279868938330524949,273.284
8282394158147738344,470.15668
8285099237697270423,48.877834
8289801190688010747,93.86422
8293115122060941557,240.3891
8295094464586676113,22.188938
8295690365272851845,453.49283
8314515147544028565,50.044014
8324168735726574248,405.36038
8325055103225474757,98.72287
8332940864586048680,79.34545
8337021962346608691,254.41286
8337873638363629781,77.791534
8337887238631734467,384.9469
8344158754353924131,282.4083
8350200305402830846,32.352287
8352115425397788651,40.008953
8357199628891555427,29.854437
8366856207777265368,36.841614
8370163047577584446,270.3329
8374333735792542921,32.532646
8382664326918389526,93.80112
8386218398853072886,134.63116
8389126589660759869,212.28023
8389312966167186880,277.93478
8394867524637080625,247.25517
8397104740146016676,189.05382
8401504837865820811,130.72151
8405363833412351180,215.54062
8406418216824061167,98.72287
8407463903714166314,117.38981
8409674793365414525,117.970634
8415020841975256799,180.12521
8430534427533363059,232.81596
8432205180355626597,81.08922
8433445229087608538,139.76357
8437518764525207340,260.71954
8442075072265159193,394.83752
8443161494834039652,40.1327
8452022348537817218,230.93088
8459065564791630361,431.03653
8472568346963700656,445.22122
8474146471467757087,226.463
8479272077466102778,98.213875
8494581533738230868,82.43482
8496623840374667635,245.29335
8498416611859051729,360.0063
8508941058515713977,341.41895
8509763191269647031,65.46934
8510730669390592351,52.196735
8514712293403327394,59.270195
8514969126047098332,85.93295
8517718889835627022,139.73479
8520106519920865323,559.9509
8527269484787257465,47.032715
8541596130312088457,82.45667
8546892092388655001,229.11565
8556735724592756621,40.41583
8563693875251897752,98.76838
8565773113155453234,606.1958
8572876392413054998,93.28054
8573466637925012443,85.93933
8577828558412973977,188.36183
8583710831142573271,56.352207
8584829578011461958,316.99628
8594973488798130239,238.18968
8597050589400798511,54.947784
8598365109884388929,53.86665
8599983720088751774,108.27401
8602347518114419175,36.10487
8602730810037648387,264.08762
8607263319927966536,42.183285
8614927281421185856,363.92004
8618968386872070499,109.09531
8624284498244714499,423.98398
8632920540905482487,231.31851
8639612387529910809,294.48373
8646103013341201723,69.85386
8647123222176261826,120.84696
8654128515114941740,241.96974
8654704737752618206,305.79468
8660223837700558392,36.10487
8665243798993000484,198.65509
8665412156387076228,33.55721
8666779704926483992,156.52867
8667666352580677026,179.76578
8670713620125254727,141.33923
8674780315438895066,139.40918
8688163137268717050,280.76004
8691010525595257325,46.110435
8695003901926295318,592.15344
8695059467681055653,187.50848
8699108039833717725,17.85167
8700120959334652550,249.53381
8703679926637447067,123.53146
8706504246736450868,29.918905
8708154949205491464,85.6844
8722441652742892012,210.66965
8734733406056447210,426.13617
8734960421695740081,211.7693
8738585177504107478,201.77414
8741279234727690226,29.854437
8742715380135126441,531.1927
8750484445317294699,85.93933
8759663434368801349,123.53146
8762126237976983028,211.60873
8767885538164206404,51.576084
8773813287682407679,420.32617
8778133396044329983,186.29962
8780590850506767991,133.41069
8780615738614603689,286.4017
8783151849524449360,170.55089
8787102829910223179,343.95016
8805690850609163107,65.820816
8805730488641244046,41.676147
8805760374372696459,166.23764
8825801836919523485,135.68825
8831367285417265011,347.64603
8833030734356107671,273.3978
8833146119780186657,268.2179
8844517529497925723,455.07947
8846000610614697386,355.99167
8847160653474892607,230.01021
8848243486721488921,58.602814
8849394009325192270,58.69818
8849808284071210035,149.74188
8854018124589896522,371.50427
8855028664640661515,262.0506
8859909049658593165,59.270195
8865699888960395895,203.20415
8875366056987209018,230.22495
8881276765418424977,151.15944
8887882022152988977,266.54324
8891347403104244348,213.76755
8894655501641682928,36.803707
8905191437034135355,162.47853
8909449363481828238,140.35149
8913041038877719906,486.40405
8913664652924446349,472.74335
8914350227511099882,184.25165
8919768338879454587,33.66846
8923577917047821010,27.470959
8924363325619942324,32.63298
8925796175949167102,214.04953
8927021975650668460,68.93785
8928759992032281335,148.876
8933184904332497659,784.3697
8936753795692729288,373.84128
8945304032768467286,170.84306
8945664521559892720,192.26013
8952087759706193554,390.5657
8952558814679817026,266.9493
8965391416374792757,70.93712
8966934811378531517,279.4117
8969434991193340540,66.69225
8970878084534133576,193.20694
8976638257546585889,51.795494
8978835342463313787,26.36832
8979833298779547878,26.07613
8992285715589102377,347.55432
8996134013162107600,33.312675
9001527422510889567,154.1178
9002644741602610216,200.28734
9002961799931112988,85.84189
9008281951079701178,458.28824
9009067776276219782,85.79815
9010201744824745639,169.62366
9011253965584479694,170.46753
9013070998107838157,74.84158
9021114985417234650,347.64603
9025127204439435111,319.83575
9028190343642051386,126.817635
9034000854150768147,36.77397
9038459943168295129,26.900211
9046039322645130125,32.66677
9050058819096805711,115.64557
9051154796741785547,140.35149
9055433034719805103,17.30949
9059898988303212858,191.894
9059948488228104108,102.36518
9064165349854428180,104.254875
9072804712261740136,605.2408
9073191699481427235,201.4745
9078581263319058904,300.3821
9082531666812023135,112.57213
9083260918093585628,81.77071
9091766669044762848,59.21209
9094819179972881720,52.47082
9100149448363205522,173.0485
9103004715354648764,208.01598
9103081386045561782,127.080414
9106176165010787908,359.0566
9106759986777004052,119.422035
9107259525595655000,232.4937
9111100417575973429,341.7303
9115600109758139527,207.82982
9128344375007371554,20.148884
9130934519741193099,654.50916
9132112895304538761,186.50153
9135824859937885238,617.40393
9138661920736630144,27.948935
9139647483093599183,45.056553
9142893083821570275,87.26153
9145184788887440124,253.48697
9151246983695642487,269.8439
9159450486254400834,268.86652
9167404775713464619,110.62669
9173189511079428787,231.75594
9174526796953709484,304.7627
9174819119022344383,322.75485
9175794279457282684,521.4484
9181201694197108281,312.78195
9188747340905104075,279.29544
9193349786966167864,92.05904
9195696560645230438,214.7512
9196529723008149176,398.22482
9198389020632256982,256.093
9202348914597323053,97.88336
9203395521919470061,327.78394
9203559451373327637,75.28252
9209793795197852544,190.37842
9210541577777911961,98.213875
9211111397030689597,208.95073
9212556816512443502,273.284
9213529154366735479,32.63298
9213762316593380748,229.55948
9220437466264519562,295.48026
